,Y,X
1191,17408.75581893824,10744.022704304021
1192,13290.846913307243,8693.608600639096
1193,23682.412188942984,13744.723450702417
1194,4625.040586456674,3295.23867071125
1195,24463.040456218176,15403.914266591446
1196,19162.14992944423,13225.729005453913
1197,13713.442320814165,10134.749429161731
1198,8062.09330586191,5524.842849192511
1199,11671.245986808408,8232.788351825653
1200,8785.065755443422,6467.577999666362
1201,3752.5528520950384,2638.7727510394834
1202,7157.086989515949,5865.565060304743
1203,6735.105727229815,4108.863208507596
1204,24912.959297582576,14717.7886301361
1205,12054.339578475547,8218.186343052143
1206,18600.23170826166,10767.71147779636
1207,20068.07427596432,13406.796365748927
1208,5002.513596547008,2943.9809613011
1209,24491.84658510631,15264.028329963801
1210,16106.074889977552,9066.448100270387
1211,8941.774072895962,6368.203870927902
1212,17955.512976962564,12804.774834926455
1213,19568.87607196298,12119.144913578893
1214,14358.472303606497,7252.443912280558
1215,24515.90069523205,16551.27161812766
1216,25295.24885168218,14960.491763013417
1217,6578.287921665328,5057.678051533917
1218,8097.723017058327,5869.896079996613
1219,7026.108764568834,5450.990997372692
1220,24531.91008567047,13817.634362402147
1221,7686.108630577738,4684.335315736913
1222,26602.172971451215,15697.958476007556
1223,10536.903250762472,7947.042528380918
1224,17816.082340128567,13566.728316982015
1225,20050.599362330737,13126.461025003939
1226,19370.826998328637,11870.74571477087
1227,14235.717950693728,6860.424268396664
1228,14235.048823301084,10650.20058146322
1229,7647.287206497814,6026.849050699096
1230,8159.444404771571,6637.171492255594
1231,4755.180190428757,3742.8516677380862
1232,4942.035209017051,3375.436065400759
1233,14326.128223312033,9451.739100532337
1234,7789.222539889157,6570.251443396047
1235,6598.776806408276,4118.636455687272
1236,4925.172227101266,3328.0056312424244
1237,9509.396546343125,6919.749845072184
1238,2693.552759369425,2123.618901057267
1239,15252.713836613077,8214.253225293847
1240,11596.378186850907,6497.860321211876
1241,17236.479673462833,9896.334446143563
1242,10832.673736369794,7639.653221455529
1243,8687.84903083063,7389.567881339526
1244,25120.698498273832,15937.776112737454
1245,26375.898159649572,17015.604033623957
1246,6682.42574376243,4612.078759474422
1247,8855.98269645287,5731.941179616117
1248,16465.142813367813,10031.030042390517
1249,11214.96838431297,8870.935154085479
1250,28082.386203409962,16192.41877039402
